timestamp,value,rolling_mean,rolling_std,diff_1,diff_2,lag_1,lag_2,lag_3,lag_24,percentile_25,percentile_75,iqr,IF_anomaly,EE_anomaly,Ensemble_anomaly,IF_score,EE_score
2014-07-01 22:30:00,21733,21141.0,3253.569808687066,-1585.0,-464.0,23318.0,24439.0,23401.0,17720.0,18523.75,23054.0,4530.25,0,0,0,0.4532987185739769,-8.572363578849556
2014-07-01 23:00:00,20104,18927.2,4103.350789294037,-1629.0,-44.0,21733.0,23318.0,24439.0,17249.0,18800.5,23054.0,4253.5,0,0,0,0.4630985809089851,-10.827710416839752
2014-07-01 23:30:00,16111,16252.6,4821.392879656251,-3993.0,-2364.0,20104.0,21733.0,23318.0,18463.0,18800.5,23054.0,4253.5,1,0,0,0.5418850870184695,-15.092481622655365
2014-07-02 00:00:00,13370,13420.2,4954.953652659125,-2741.0,1252.0,16111.0,20104.0,21733.0,18908.0,18452.5,23054.0,4601.5,0,0,0,0.5058251347751851,-16.622545189323507
2014-07-02 00:30:00,9945,10582.8,4170.638344426426,-3425.0,-684.0,13370.0,16111.0,20104.0,18886.0,17934.25,23054.0,5119.75,0,0,0,0.4747292130589914,-12.034209572223665
2014-07-02 01:00:00,7571,8324.6,3417.9097852342443,-2374.0,1051.0,9945.0,13370.0,16111.0,18178.0,16959.25,23054.0,6094.75,0,0,0,0.4633091354752504,-7.073298323452087
2014-07-02 01:30:00,5917,6377.4,2465.5707858424994,-1654.0,720.0,7571.0,9945.0,13370.0,19459.0,16198.75,23054.0,6855.25,0,0,0,0.4601807140955317,-5.632802873779951
2014-07-02 02:00:00,4820,4987.0,1828.6942062575688,-1097.0,557.0,5917.0,7571.0,9945.0,19546.0,15836.5,23054.0,7217.5,0,0,0,0.4553842601328123,-4.390754529388572
2014-07-02 02:30:00,3634,3979.8,1381.980354418976,-1186.0,-89.0,4820.0,5917.0,7571.0,20591.0,14602.25,23054.0,8451.75,0,0,0,0.4589205609237156,-5.185698546547696
2014-07-02 03:00:00,2993,3310.4,953.125018032786,-641.0,545.0,3634.0,4820.0,5917.0,19380.0,12513.75,23054.0,10540.25,0,0,0,0.4567444282052523,-6.416740810810869
2014-07-02 03:30:00,2535,2843.4,486.2451028031017,-458.0,183.0,2993.0,3634.0,4820.0,18544.0,9351.5,23054.0,13702.5,0,0,0,0.453015654330029,-8.149191550798825
2014-07-02 04:00:00,2570,2690.2,225.8001328608976,35.0,493.0,2535.0,2993.0,3634.0,16228.0,7157.5,23054.0,15896.5,0,0,0,0.4827325916187606,-10.748180195492152
2014-07-02 04:30:00,2485,2988.0,848.4365032222499,-85.0,-120.0,2570.0,2535.0,2993.0,15013.0,5642.75,23054.0,17411.25,0,0,0,0.4852260587610907,-13.310288866110987
2014-07-02 05:00:00,2868,3838.6,1836.883719781957,383.0,468.0,2485.0,2570.0,2535.0,17203.0,4523.5,23054.0,18530.5,0,0,0,0.4869118739772026,-44.8246821937822
2014-07-02 05:30:00,4482,5540.2,3529.125982449479,1614.0,1231.0,2868.0,2485.0,2570.0,19525.0,4270.0,23054.0,18784.0,0,0,0,0.4982771704529143,-162.46291203595823
2014-07-02 06:00:00,6788,7789.0,4534.743983953229,2306.0,692.0,4482.0,2868.0,2485.0,22966.0,4270.0,22985.75,18715.75,0,1,0,0.5094976701556403,-297.7230464542014
2014-07-02 06:30:00,11078,10555.4,4979.469027918539,4290.0,1984.0,6788.0,4482.0,2868.0,27598.0,4270.0,22018.5,17748.5,1,1,1,0.560909882692443,-364.9445707745369
2014-07-02 07:00:00,13729,13490.2,4826.989869473521,2651.0,-1639.0,11078.0,6788.0,4482.0,26827.0,4270.0,20728.75,16458.75,0,1,0,0.5238847563837852,-345.6029276441732
2014-07-02 07:30:00,16700,16123.2,3721.027371573609,2971.0,320.0,13729.0,11078.0,6788.0,24904.0,4270.0,20176.5,15906.5,0,0,0,0.481767837139353,-216.99830628335377
2014-07-02 08:00:00,19156,17808.0,2605.4591725835967,2456.0,-515.0,16700.0,13729.0,11078.0,22875.0,4270.0,19393.0,15123.0,0,0,0,0.4627912151137315,-91.42372753155894
2014-07-02 08:30:00,19953,18861.0,1262.7331467891386,797.0,-1659.0,19156.0,16700.0,13729.0,20394.0,4270.0,19355.25,15085.25,0,0,0,0.4433513434442018,-23.49506725039071
2014-07-02 09:00:00,19502,18983.2,1004.476829001048,-451.0,-1248.0,19953.0,19156.0,16700.0,23401.0,4270.0,19242.5,14972.5,0,0,0,0.4330165705283918,-13.077055227287287
2014-07-02 09:30:00,18994,18732.8,1101.953583414474,-508.0,-57.0,19502.0,19953.0,19156.0,24439.0,4270.0,19034.5,14764.5,0,0,0,0.4168537766654624,-8.503902824450675
2014-07-02 10:00:00,17311,18168.8,1041.297123783601,-1683.0,-1175.0,18994.0,19502.0,19953.0,23318.0,4270.0,17731.75,13461.75,0,0,0,0.4230949664309014,-10.034081450919036
2014-07-02 10:30:00,17904,17986.2,801.5033998680226,593.0,2276.0,17311.0,18994.0,19502.0,21733.0,4270.0,17459.25,13189.25,0,0,0,0.4337498654759637,-10.534994257051032
2014-07-02 11:00:00,17133,18014.2,846.6839433932826,-771.0,-1364.0,17904.0,17311.0,18994.0,20104.0,4270.0,17177.5,12907.5,0,0,0,0.4102859335844188,-15.722390487617943
2014-07-02 11:30:00,18589,18403.8,889.32429405701,1456.0,2227.0,17133.0,17904.0,17311.0,16111.0,4270.0,17459.25,13189.25,0,0,0,0.4302917870490148,-11.438913257878708
2014-07-02 12:00:00,19134,18556.4,846.5564363939355,545.0,-911.0,18589.0,17133.0,17904.0,13370.0,4270.0,18075.25,13805.25,0,0,0,0.4009882753123123,-9.292087111113378
2014-07-02 12:30:00,19259,18945.4,298.3392364406644,125.0,-420.0,19134.0,18589.0,17133.0,9945.0,4270.0,18690.25,14420.25,0,0,0,0.4114227663042976,-5.502836424152137
2014-07-02 13:00:00,18667,18936.8,311.51035295796896,-592.0,-717.0,19259.0,19134.0,18589.0,7571.0,4270.0,18748.75,14478.75,0,0,0,0.4178106999904014,-6.898251657381975
2014-07-02 13:30:00,19078,18828.6,319.73786138022234,411.0,1003.0,18667.0,19259.0,19134.0,5917.0,4270.0,19015.0,14745.0,0,0,0,0.4311602980068696,-9.231621385762676
2014-07-02 14:00:00,18546,18570.2,397.5508772471748,-532.0,-943.0,19078.0,18667.0,19259.0,4820.0,4270.0,19015.0,14745.0,0,0,0,0.4255950748293731,-9.748715473385433
2014-07-02 14:30:00,18593,18161.6,945.4815175348472,47.0,579.0,18546.0,19078.0,18667.0,3634.0,6211.5,19015.0,12803.5,0,0,0,0.4212329447498243,-7.742621684644032
2014-07-02 15:00:00,17967,17272.8,1675.56608344762,-626.0,-673.0,18593.0,18546.0,19078.0,2993.0,10005.5,19015.0,9009.5,0,0,0,0.4193428881872734,-6.610280961035824
2014-07-02 15:30:00,16624,16341.2,2044.903836369817,-1343.0,-717.0,17967.0,18593.0,18546.0,2535.0,13066.25,19015.0,5948.75,0,0,0,0.4193849216003142,-5.809404972232936
2014-07-02 16:00:00,14634,16108.6,1772.7729126991976,-1990.0,-647.0,16624.0,17967.0,18593.0,2570.0,14407.75,19015.0,4607.25,0,0,0,0.4283331535403066,-15.19582937821681
2014-07-02 16:30:00,13888,16899.0,3152.551823523286,-746.0,1244.0,14634.0,16624.0,17967.0,2485.0,14447.5,19015.0,4567.5,0,0,0,0.4342254639344898,-125.22484972154734
2014-07-02 17:00:00,17430,18300.8,4335.903792751864,3542.0,4288.0,13888.0,14634.0,16624.0,2868.0,16126.5,19015.0,2888.5,0,1,0,0.5250529188175517,-270.3003929350221
2014-07-02 17:30:00,21919,20276.4,4494.96532800866,4489.0,947.0,17430.0,13888.0,14634.0,4482.0,16681.0,19092.0,2411.0,0,1,0,0.515131009633129,-279.21261590713874
2014-07-02 18:00:00,23633,22476.2,3044.2253037513483,1714.0,-2775.0,21919.0,17430.0,13888.0,6788.0,17024.75,19139.5,2114.75,0,0,0,0.5158980858754221,-127.59649254087248
2014-07-02 18:30:00,24512,24364.6,1809.5497506285888,879.0,-835.0,23633.0,21919.0,17430.0,11078.0,17266.5,19181.75,1915.25,0,0,0,0.4687687092650067,-55.74203341634296
2014-07-02 19:00:00,24887,24382.6,1779.3364774544443,375.0,-504.0,24512.0,23633.0,21919.0,13729.0,17400.25,19319.75,1919.5,0,0,0,0.4564797662878955,-14.22854206272033
2014-07-02 19:30:00,26872,23307.8,3310.0133987644203,1985.0,1610.0,24887.0,24512.0,23633.0,16700.0,17785.5,19614.75,1829.25,0,0,0,0.5232066369221232,-50.39542180975092
2014-07-02 20:00:00,22009,22574.2,3382.089694257086,-4863.0,-6848.0,26872.0,24887.0,24512.0,19156.0,17785.5,20444.5,2659.0,1,0,0,0.5982124016348557,-50.89821612973716
2014-07-02 20:30:00,18259,22112.0,3135.958306483042,-3750.0,1113.0,22009.0,26872.0,24887.0,19953.0,17785.5,20106.25,2320.75,1,0,0,0.548629211107271,-110.8862355045738
2014-07-02 21:00:00,20844,21217.8,1786.3993674427877,2585.0,6335.0,18259.0,22009.0,26872.0,19502.0,17785.5,21112.75,3327.25,0,0,0,0.5269289480304116,-80.6829386063146
2014-07-02 21:30:00,22576,20627.2,1940.89095520588,1732.0,-853.0,20844.0,18259.0,22009.0,18994.0,17785.5,21941.5,4156.0,0,0,0,0.4579179640612048,-65.6135852757967
2014-07-02 22:00:00,22401,20479.0,2180.433901772762,-175.0,-1907.0,22576.0,20844.0,18259.0,17311.0,17951.25,22107.0,4155.75,0,0,0,0.4443972689148011,-19.93179542864042
2014-07-02 22:30:00,19056,19371.6,3142.5249879674766,-3345.0,-3170.0,22401.0,22576.0,20844.0,17904.0,18186.0,22107.0,3921.0,0,0,0,0.5076629009499233,-19.497618647574114
2014-07-02 23:00:00,17518,17385.6,3699.540147099364,-1538.0,1807.0,19056.0,22401.0,22576.0,17133.0,18186.0,22107.0,3921.0,0,0,0,0.4639535032163279,-14.329378461615038
2014-07-02 23:30:00,15307,15017.8,3468.475342279368,-2211.0,-673.0,17518.0,19056.0,22401.0,18589.0,17854.75,22107.0,4252.25,0,0,0,0.4498447663954854,-10.541935819094656
2014-07-03 00:00:00,12646,12889.8,3631.668652286436,-2661.0,-450.0,15307.0,17518.0,19056.0,19134.0,17496.0,22107.0,4611.0,0,0,0,0.4558027542784285,-5.117940925994149
2014-07-03 00:30:00,10562,10805.8,3285.0228614120747,-2084.0,577.0,12646.0,15307.0,17518.0,19259.0,17228.5,22107.0,4878.5,0,0,0,0.4448662742472086,-4.484946138827474
2014-07-03 01:00:00,8416,8909.6,2726.0426995922085,-2146.0,-62.0,10562.0,12646.0,15307.0,18667.0,16294.75,22107.0,5812.25,0,0,0,0.4526708372905776,-3.69477686907138
2014-07-03 01:30:00,7098,7257.0,2376.932056243925,-1318.0,828.0,8416.0,10562.0,12646.0,19078.0,15138.75,22107.0,6968.25,0,0,0,0.447394746291614,-3.09166604291405
2014-07-03 02:00:00,5826,5798.6,2057.77277657179,-1272.0,46.0,7098.0,8416.0,10562.0,18546.0,14447.5,22107.0,7659.5,0,0,0,0.4525117396310876,-3.547156088147273
2014-07-03 02:30:00,4383,4705.0,1748.7887236598865,-1443.0,-171.0,5826.0,7098.0,8416.0,18593.0,13577.5,22107.0,8529.5,0,0,0,0.4584523631454613,-3.735015707733925
2014-07-03 03:00:00,3270,3914.6,1205.5516579557986,-1113.0,330.0,4383.0,5826.0,7098.0,17967.0,12125.0,22107.0,9982.0,0,0,0,0.4569113002854457,-4.795013292397314
2014-07-03 03:30:00,2948,3364.8,580.9782267864906,-322.0,791.0,3270.0,4383.0,5826.0,16624.0,10025.5,22107.0,12081.5,0,0,0,0.4620197039361696,-6.087991078802235
2014-07-03 04:00:00,3146,3088.2,126.44445420806288,198.0,520.0,2948.0,3270.0,4383.0,14634.0,8086.5,22107.0,14020.5,0,0,0,0.4717495478299115,-9.60057513826021
2014-07-03 04:30:00,3077,3352.6,696.9180726598895,-69.0,-267.0,3146.0,2948.0,3270.0,13888.0,6780.0,22107.0,15327.0,0,0,0,0.4802506731176638,-9.665894492700891
2014-07-03 05:00:00,3000,4060.2,1507.7951452369036,-77.0,-8.0,3077.0,3146.0,2948.0,17430.0,5465.25,22107.0,16641.75,0,0,0,0.469150319262606,-30.973427085159194
2014-07-03 05:30:00,4592,5453.6,2965.9144121164345,1592.0,1669.0,3000.0,3077.0,3146.0,21919.0,4539.75,22107.0,17567.25,0,0,0,0.4925463704177834,-112.72564317295304
2014-07-03 06:00:00,6486,7286.2,3834.106049654857,1894.0,302.0,4592.0,3000.0,3077.0,23633.0,4539.75,21135.25,16595.5,0,0,0,0.4928601884596379,-206.87671485124963
2014-07-03 06:30:00,10113,9601.0,4085.048959314928,3627.0,1733.0,6486.0,4592.0,3000.0,24512.0,4539.75,19503.0,14963.25,0,1,0,0.5331203743945965,-239.8780437770774
2014-07-03 07:00:00,12240,12038.2,3983.403971479666,2127.0,-1500.0,10113.0,6486.0,4592.0,24887.0,4539.75,18458.25,13918.5,0,0,0,0.4977575281302147,-228.83623028796677
2014-07-03 07:30:00,14574,14523.0,3499.7708496414407,2334.0,207.0,12240.0,10113.0,6486.0,26872.0,4539.75,17703.25,13163.5,0,0,0,0.485942147041684,-189.00353021687
2014-07-03 08:00:00,16778,16170.4,2766.8474479088964,2204.0,-130.0,14574.0,12240.0,10113.0,22009.0,4539.75,16963.0,12423.25,0,0,0,0.4512685013607874,-103.08392414490396
2014-07-03 08:30:00,18910,17166.0,1681.8965485427375,2132.0,-72.0,16778.0,14574.0,12240.0,18259.0,4539.75,16963.0,12423.25,0,0,0,0.4330542292290431,-33.369219424235055
2014-07-03 09:00:00,18350,17470.6,1148.4223090831929,-560.0,-2692.0,18910.0,16778.0,14574.0,20844.0,4539.75,16963.0,12423.25,0,0,0,0.4458543245107636,-15.404507058956966
2014-07-03 09:30:00,17218,17396.8,1214.0390026683542,-1132.0,-572.0,18350.0,18910.0,16778.0,22576.0,4539.75,16888.0,12348.25,0,0,0,0.4235001328483863,-13.13588929193714
2014-07-03 10:00:00,16097,16793.4,1005.8261778259564,-1121.0,11.0,17218.0,18350.0,18910.0,22401.0,4539.75,16267.25,11727.5,0,0,0,0.4284560578175087,-7.724936874834905
2014-07-03 10:30:00,16409,16479.0,531.446610676908,312.0,1433.0,16097.0,17218.0,18350.0,19056.0,4539.75,16175.0,11635.25,0,0,0,0.4128077721014764,-7.552658931067448
2014-07-03 11:00:00,15893,16556.2,674.4343555899068,-516.0,-828.0,16409.0,16097.0,17218.0,17518.0,4539.75,15944.0,11404.25,0,0,0,0.4095022369093704,-7.984552415175189
2014-07-03 11:30:00,16778,17069.8,1088.1974545090488,885.0,1401.0,15893.0,16409.0,16097.0,15307.0,4539.75,16175.0,11635.25,0,0,0,0.4119424888882412,-11.540470973241913
2014-07-03 12:00:00,17604,17597.0,1304.9668578166932,826.0,-59.0,16778.0,15893.0,16409.0,12646.0,4539.75,16501.25,11961.5,0,0,0,0.4047183247566077,-16.11875030412166
2014-07-03 12:30:00,18665,18270.6,1049.803457795779,1061.0,235.0,17604.0,16778.0,15893.0,10562.0,4539.75,16778.0,12238.25,0,0,0,0.4150597875425084,-8.728704682742176
2014-07-03 13:00:00,19045,18787.6,713.6853648492274,380.0,-681.0,18665.0,17604.0,16778.0,8416.0,4539.75,16888.0,12348.25,0,0,0,0.4053818478214123,-4.000794229781626
2014-07-03 13:30:00,19261,19082.4,267.52345691541785,216.0,-164.0,19045.0,18665.0,17604.0,7098.0,4539.75,17314.5,12774.75,0,0,0,0.4119218228882843,-4.053642070028319
2014-07-03 14:00:00,19363,18988.0,463.2839302198764,102.0,-114.0,19261.0,19045.0,18665.0,5826.0,4539.75,17790.5,13250.75,0,0,0,0.4086244439700789,-5.624419285997833
2014-07-03 14:30:00,19078,18506.0,1143.488959282063,-285.0,-387.0,19363.0,19261.0,19045.0,4383.0,6012.5,18428.75,12416.25,0,0,0,0.4164272571241389,-6.1241520932849385
2014-07-03 15:00:00,18193,17576.8,1967.4260341878105,-885.0,-600.0,19078.0,19363.0,19261.0,3270.0,9206.25,18428.75,9222.5,0,0,0,0.4161046412403705,-5.987174755635988
2014-07-03 15:30:00,16635,16456.0,2268.65510820838,-1558.0,-673.0,18193.0,19078.0,19363.0,2948.0,11708.25,18428.75,6720.5,0,0,0,0.420764734400244,-5.6636935766736265
2014-07-03 16:00:00,14615,16042.0,1813.8373686744835,-2020.0,-462.0,16635.0,18193.0,19078.0,3146.0,13990.5,18428.75,4438.25,0,0,0,0.4249838284094332,-13.473720584932469
2014-07-03 16:30:00,13759,16322.4,2278.3717431534246,-856.0,1164.0,14615.0,16635.0,18193.0,3077.0,14370.25,18428.75,4058.5,0,0,0,0.4272572985048838,-66.88045496735027
2014-07-03 17:00:00,17008,17261.0,3213.9296040828235,3249.0,4105.0,13759.0,14615.0,16635.0,3000.0,14604.75,18428.75,3824.0,0,0,0,0.5056640614507915,-144.6766918097207
2014-07-03 17:30:00,19595,18870.2,3554.1677928876647,2587.0,-662.0,17008.0,13759.0,14615.0,4592.0,15573.5,18726.25,3152.75,0,0,0,0.4517244929213335,-168.46668951556495
2014-07-03 18:00:00,21328,22115.4,4880.733377270261,1733.0,-854.0,19595.0,17008.0,13759.0,6486.0,16046.0,18943.75,2897.75,0,1,0,0.5012232119704478,-311.65293434933386
2014-07-03 18:30:00,22661,23014.0,4047.862892934984,1333.0,-400.0,21328.0,19595.0,17008.0,10113.0,16331.0,19053.25,2722.25,0,0,0,0.4701738523329891,-170.81276437226788
2014-07-03 19:00:00,29985,23631.8,3607.344272453069,7324.0,5991.0,22661.0,21328.0,19595.0,12240.0,16578.5,19123.75,2545.25,1,0,0,0.5512237684751499,-211.0741087914882
2014-07-03 19:30:00,21501,23803.8,3488.5840537387035,-8484.0,-15808.0,29985.0,22661.0,21328.0,14574.0,16742.25,19286.5,2544.25,1,1,1,0.5991179484179174,-295.33354960161745
2014-07-03 20:00:00,22684,23804.2,3488.420373177517,1183.0,9667.0,21501.0,29985.0,22661.0,16778.0,16742.25,19421.0,2678.75,0,1,0,0.5364874851066327,-290.14619846100544
2014-07-03 20:30:00,22188,21721.8,1293.7467681118922,-496.0,-1679.0,22684.0,21501.0,29985.0,18910.0,16742.25,20028.25,3286.0,0,0,0,0.4704621714441518,-122.18134759253418
2014-07-03 21:00:00,22663,20848.8,2442.6055146093413,475.0,971.0,22188.0,22684.0,21501.0,18350.0,16742.25,21371.25,4629.0,0,0,0,0.4465554917982924,-14.740325635779362
2014-07-03 21:30:00,19573,19633.2,2788.828732640276,-3090.0,-3565.0,22663.0,22188.0,22684.0,17218.0,16742.25,21371.25,4629.0,0,0,0,0.4988173417568695,-13.378360667487732
2014-07-03 22:00:00,17136,18428.8,2708.866866422188,-2437.0,653.0,19573.0,22663.0,22188.0,16097.0,16950.5,21371.25,4420.75,0,0,0,0.4395264070997369,-18.05100153129317
2014-07-03 22:30:00,16606,17100.2,1449.1218720314605,-530.0,1907.0,17136.0,19573.0,22663.0,16409.0,16950.5,21371.25,4420.75,0,0,0,0.4476426525448143,-12.15977834745243
2014-07-03 23:00:00,16166,16303.8,589.808613026264,-440.0,90.0,16606.0,17136.0,19573.0,15893.0,16950.5,21371.25,4420.75,0,0,0,0.4195574242209421,-10.037974238509085
2014-07-03 23:30:00,16020,15755.6,842.5914193723819,-146.0,294.0,16166.0,16606.0,17136.0,16778.0,16914.75,21371.25,4456.5,0,0,0,0.4273304235626893,-3.3470847771530163
2014-07-04 00:00:00,15591,14941.4,1514.4567672931323,-429.0,-283.0,16020.0,16166.0,16606.0,17604.0,16627.75,21371.25,4743.5,0,0,0,0.4187805253612768,-2.9915901825268927
2014-07-04 00:30:00,14395,13976.4,1998.8388629401727,-1196.0,-767.0,15591.0,16020.0,16166.0,18665.0,16496.0,21371.25,4875.25,0,0,0,0.4340117005299604,-2.8074968648356884
2014-07-04 01:00:00,12535,12768.4,2262.742760456867,-1860.0,-664.0,14395.0,15591.0,16020.0,19045.0,16129.5,21371.25,5241.75,0,0,0,0.4324592834452604,-2.6611680813369256
2014-07-04 01:30:00,11341,11331.0,2303.819762915485,-1194.0,666.0,12535.0,14395.0,15591.0,19261.0,15912.75,21371.25,5458.5,0,0,0,0.4340708512846231,-2.382924987261344
2014-07-04 02:00:00,9980,9892.0,2153.706224163352,-1361.0,-167.0,11341.0,12535.0,14395.0,19363.0,15347.0,21371.25,6024.25,0,0,0,0.4401817491771452,-2.589972711884619
2014-07-04 02:30:00,8404,8700.6,1965.564753448729,-1576.0,-215.0,9980.0,11341.0,12535.0,19078.0,14560.0,21371.25,6811.25,0,0,0,0.4340526075447855,-2.080074284145189
2014-07-04 03:00:00,7200,7563.8,1679.5830434962015,-1204.0,372.0,8404.0,9980.0,11341.0,18193.0,14236.0,21371.25,7135.25,0,0,0,0.4420210874628937,-2.269699341137984
2014-07-04 03:30:00,6578,6462.6,1494.1244258762265,-622.0,582.0,7200.0,8404.0,9980.0,16635.0,13453.0,21371.25,7918.25,0,0,0,0.4420597576398486,-3.231041521799769
2014-07-04 04:00:00,5657,5473.6,1524.1067219850331,-921.0,-299.0,6578.0,7200.0,8404.0,14615.0,12236.5,21371.25,9134.75,0,0,0,0.4533959285629019,-4.093894879834156
2014-07-04 04:30:00,4474,4688.8,1419.598429134086,-1183.0,-262.0,5657.0,6578.0,7200.0,13759.0,11000.75,21371.25,10370.5,0,0,0,0.4790760722635309,-4.920996162611777
2014-07-04 05:00:00,3459,4092.2,988.5219774997238,-1015.0,168.0,4474.0,5657.0,6578.0,17008.0,9586.0,21371.25,11785.25,0,0,0,0.4523126439029687,-5.036152058125919
2014-07-04 05:30:00,3276,3808.8,519.7044352321464,-183.0,832.0,3459.0,4474.0,5657.0,19595.0,8103.0,21371.25,13268.25,0,0,0,0.4595012097849504,-5.5550375786658
2014-07-04 06:00:00,3595,3879.6,642.5700739996878,319.0,502.0,3276.0,3459.0,4474.0,21328.0,7044.5,20055.0,13010.5,0,0,0,0.4517588723966875,-6.915990106641948
2014-07-04 06:30:00,4240,4173.0,731.3029468010944,645.0,326.0,3595.0,3276.0,3459.0,22661.0,6347.75,17745.25,11397.5,0,0,0,0.4673760181769717,-10.276930886048092
2014-07-04 07:00:00,4828,4550.8,633.4443148375115,588.0,-57.0,4240.0,3595.0,3276.0,29985.0,5449.75,16738.5,11288.75,0,0,0,0.4860930376096181,-17.14176293439476
2014-07-04 07:30:00,4926,4987.0,557.0493694458008,98.0,-490.0,4828.0,4240.0,3595.0,21501.0,4901.5,16276.0,11374.5,0,0,0,0.4776686470529517,-9.600726633873428
2014-07-04 08:00:00,5165,5606.6,1035.7228393735286,239.0,141.0,4926.0,4828.0,4240.0,22684.0,4901.5,16056.5,11155.0,0,0,0,0.4688527958139882,-15.740924939367842
2014-07-04 08:30:00,5776,6208.8,1309.107978739708,611.0,372.0,5165.0,4926.0,4828.0,22188.0,4901.5,15698.25,10796.75,0,0,0,0.47062596251589,-23.024670388120576
2014-07-04 09:00:00,7338,6948.2,1440.8572795388045,1562.0,951.0,5776.0,5165.0,4926.0,22663.0,4901.5,14694.0,9792.5,0,0,0,0.4885354826938239,-29.64150439542881
2014-07-04 09:30:00,7839,7861.4,1474.6848137822417,501.0,-1061.0,7338.0,5776.0,5165.0,19573.0,4901.5,13000.0,8098.5,0,0,0,0.4950887781649576,-31.30078181206028
